id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,Cost percentage per listing,Gross Income from property per listing
20957065,Best of Brooklyn,147059964,Candi,Brooklyn,Bedford-Stuyvesant,40.69342,-73.95881,Private room,105,30,8,2017-12-03,0.38,3,89,20.95%,83
20960324,Spacious 1 bedroom in Prime Williamsburg,17921511,Amit,Brooklyn,Williamsburg,40.71168,-73.96338,Entire home/apt,99,3,2,2017-09-25,0.09,1,0,20.95%,78.26
20970844,Cozy Quiet Studio in the Heart of Upper East Side,12703148,Tiffany,Manhattan,Upper East Side,40.77406,-73.94788,Entire home/apt,110,2,8,2017-12-18,0.38,1,0,20.95%,86.96
20982168,Private room in Bushwick.,61169465,Daniella,Brooklyn,Bedford-Stuyvesant,40.68475,-73.93589,Private room,50,3,1,2017-11-11,0.05,1,0,20.95%,39.53
20983421,"Bright Warm Home. A little old, a little new!",3461768,Grace,Brooklyn,Prospect Heights,40.67525,-73.96408,Private room,45,2,1,2017-09-22,0.05,1,0,20.95%,35.57
20994196,"East Village, Spacious Private Room w Backyard",109371945,Zach,Manhattan,East Village,40.7212,-73.98045,Private room,70,3,2,2017-09-24,0.09,1,0,20.95%,55.34
20996673,Homey Bedroom in a great neighborhood!,33923279,Hollis,Manhattan,Harlem,40.82881,-73.94566,Private room,40,3,6,2017-11-03,0.28,2,0,20.95%,31.62
20998921,COZY QUIET APT CLOSE TO TRAIN,42058671,Alana,Brooklyn,Bushwick,40.70073,-73.92913,Private room,60,3,4,2017-12-26,0.2,1,0,20.95%,47.43
21005738,The Perfect Fort Greene Studio,34579576,Brooke,Brooklyn,Fort Greene,40.68805,-73.97563,Entire home/apt,160,2,1,2017-10-01,0.05,1,0,20.95%,126.48
21006709,Nice Cozy Little Studio in a Quite Neighborhood!!,151249486,Tiffany,Bronx,Parkchester,40.84038,-73.85662,Entire home/apt,65,3,12,2017-12-30,0.55,1,0,20.95%,51.38
21008007,Cozy private room 15 mins to Soho,17428620,Roman,Brooklyn,Brooklyn Heights,40.69209,-73.99421,Private room,119,2,1,2017-09-28,0.05,1,0,20.95%,94.07
21015993,Pristine Luxury Loft Near Barclay & Green Building,147513,Ashley,Brooklyn,Gowanus,40.6801,-73.9866,Entire home/apt,250,1,18,2017-12-03,0.85,2,0,20.95%,197.63
21020048,Casa Blue In the Heart of Soho,151372422,Marcy,Manhattan,SoHo,40.72294,-73.99869,Entire home/apt,650,2,3,2017-12-08,0.14,1,0,20.95%,513.83
21022330,Cozy spot,137586595,Yves,Queens,Hollis,40.71455,-73.7613,Entire home/apt,100,1,3,2017-11-04,0.14,1,0,20.95%,79.05
21022616,1 bedroom completely renovated in Brooklyn,2195090,Thomas And Madalena,Brooklyn,Crown Heights,40.67292,-73.94137,Entire home/apt,75,1,2,2017-10-01,0.09,1,0,20.95%,59.29
21029146,Small room nearby C-train station (female only),131638913,Sachie,Brooklyn,Clinton Hill,40.68428,-73.96526,Private room,35,1,1,2017-12-31,0.05,1,0,20.95%,27.67
21029490,Private room in Greenpoint!,6216526,Catalina,Brooklyn,Greenpoint,40.72386,-73.94085,Private room,50,4,1,2017-10-04,0.05,1,0,20.95%,39.53
21029655,Beautiful room in loft with private roof & SDB,65112370,Jacques,Brooklyn,Bedford-Stuyvesant,40.69161,-73.94417,Private room,90,3,1,2017-12-27,0.05,1,0,20.95%,71.15
21039236,Cozy Brownstone Apartment in Carroll Gardens,1026622,Premshree,Brooklyn,Carroll Gardens,40.68343,-73.99821,Entire home/apt,116,7,1,2017-10-23,0.05,1,0,20.95%,91.7
21039710,Luxury 1BR with Private Outdoor Patio,66060459,Laney,Brooklyn,Bushwick,40.69648,-73.92742,Entire home/apt,120,2,5,2017-12-10,0.23,1,0,20.95%,94.86
21041077,Huge Bedroom Next to Lines Q & 6 UPPER EAST SIDE,114011720,Alexandre,Manhattan,Upper East Side,40.7844,-73.9485,Private room,70,3,2,2017-11-04,0.09,1,0,20.95%,55.34
21043947,Apartment at the fabulous Tea Factory!,63965653,Lauren,Brooklyn,Bushwick,40.69878,-73.92194,Private room,75,4,2,2017-10-27,0.1,1,0,20.95%,59.29
21050522,"Great room in Williamsburg, perfect for 2",151639981,Julie,Brooklyn,Williamsburg,40.71101,-73.96217,Private room,65,6,1,2017-10-14,0.05,1,0,20.95%,51.38
21052514,Sunny Bushwick Apartment,126141244,Alice,Brooklyn,Bushwick,40.70393,-73.91427,Entire home/apt,120,2,1,2017-10-09,0.05,1,0,20.95%,94.86
21055320,20-Minute Subway Ride to Times Square,151683441,Ricardo,Queens,Ditmars Steinway,40.77839,-73.90866,Private room,100,2,1,2017-12-20,0.05,1,0,20.95%,79.05
21066041,Private 2 bedroom w/ Rooftop Manhattan View!,6394738,Lindsay,Brooklyn,Bushwick,40.7049,-73.92448,Private room,155,1,4,2017-11-26,0.19,2,0,20.95%,122.53
21068619,Clean & nice room near Central Park/2min to subway,44229047,Felix,Manhattan,Harlem,40.80436,-73.95649,Private room,80,45,1,2017-10-06,0.05,1,0,20.95%,63.24
21068875,Clean Apt that Sleeps 4 Near Subway in East Harlem,151241345,Paul,Manhattan,East Harlem,40.79979,-73.94104,Entire home/apt,113,1,1,2017-09-30,0.05,1,0,20.95%,89.33
21069115,Spacious Park Slope apt with garden,42631621,Jacob,Brooklyn,Park Slope,40.67711,-73.98074,Entire home/apt,160,3,2,2017-10-30,0.1,1,0,20.95%,126.48
21072318,Designer 1BR with Patio & FiOS! #10257,26640554,Harrison,Brooklyn,Williamsburg,40.7173,-73.96199,Entire home/apt,350,7,3,2017-10-28,0.14,1,0,20.95%,276.68
21078963,"Women friendly, spacious loft with private bedroom",59518759,Carissa,Manhattan,East Harlem,40.79483,-73.93478,Private room,90,3,2,2017-10-22,0.09,1,0,20.95%,71.15
21081975,Perfect Chanukah apartment for the whole crew!,15692021,Alexandra,Brooklyn,Crown Heights,40.6696,-73.94253,Entire home/apt,400,11,1,2017-10-15,0.05,1,0,20.95%,316.2
21082194,Howard Beach CrashPad,14046692,Pedro J,Queens,Howard Beach,40.65979,-73.8315,Private room,45,1,1,2017-09-29,0.05,2,0,20.95%,35.57
21082203,Sunny Private Bedroom in Washington Heights,75126216,Michael,Manhattan,Washington Heights,40.83784,-73.94081,Private room,75,3,2,2017-10-22,0.09,1,0,20.95%,59.29
21088326,Private Bedroom with Exposed Brick in Chinatown!,2749543,Philip,Manhattan,Chinatown,40.71587,-73.9989,Private room,100,2,1,2017-10-11,0.05,1,0,20.95%,79.05
21089707,Bright Lower East Side Studio,108653826,Alexandra,Manhattan,Lower East Side,40.71808,-73.99147,Entire home/apt,139,2,2,2017-12-05,0.1,1,0,20.95%,109.88
21094022,"Bright, spacious room in Williamsburg",32110549,Tori,Brooklyn,Williamsburg,40.71111,-73.94792,Private room,100,2,2,2017-10-17,0.1,1,0,20.95%,79.05
21103362,West Village 1 Bedroom with a view,28066471,Jordan,Manhattan,West Village,40.73223,-74.00489,Entire home/apt,150,4,1,2017-12-31,0.05,1,6,20.95%,118.58
21105248,"Williamsburg - Private Bathroom, Steps To Subway",111020045,Ben,Brooklyn,Williamsburg,40.71566,-73.94486,Private room,100,3,1,2017-09-26,0.05,1,0,20.95%,79.05
21123576,Bedstuy treasure,46019665,Jose,Brooklyn,Bedford-Stuyvesant,40.68444,-73.95156,Private room,55,3,1,2017-10-17,0.05,1,0,20.95%,43.48
21127460,"HUGE, well-lit apartment, great Brooklyn location",12317482,Anna,Brooklyn,Crown Heights,40.66505,-73.95998,Entire home/apt,150,2,1,2017-09-30,0.05,1,0,20.95%,118.58
21140860,Amazing room in spacious 2BR apt in Greenpoint!,24523422,Guanchen,Brooklyn,Greenpoint,40.72109,-73.94679,Private room,70,3,1,2017-10-16,0.05,1,0,20.95%,55.34
21148292,"East 74th street, Cozy UES 1bd Serviced Apartment",22541573,Ken,Manhattan,Upper East Side,40.77057,-73.95759,Entire home/apt,159,30,1,2017-11-12,0.05,87,344,20.95%,125.69
21149901,Cozy room in the heart of Brooklyn,152605245,Kristina,Brooklyn,Kensington,40.64382,-73.97774,Private room,35,3,1,2017-10-16,0.05,1,0,20.95%,27.67
21151399,Quiet apartment next to subway. 15 min to midtown,35413624,Alexis,Manhattan,Harlem,40.82154,-73.94554,Entire home/apt,110,15,1,2017-10-12,0.05,1,0,20.95%,86.96
21160958,Huge private bedroom one block from the train!,2385790,G,Brooklyn,Bedford-Stuyvesant,40.69592,-73.93793,Private room,80,1,5,2017-11-17,0.24,2,0,20.95%,63.24
21163689,"Private room in Clinton hill, Brooklyn NY",146481790,Sneha,Brooklyn,Clinton Hill,40.6926,-73.9639,Private room,95,1,4,2017-12-03,0.19,1,0,20.95%,75.1
21164579,Yi He hotel,152760575,Bifan,Queens,Flushing,40.76047,-73.83193,Private room,100,2,1,2017-11-18,0.05,1,0,20.95%,79.05
21171726,SWEET Lower East Side Apartment :),6009690,Mike,Manhattan,Lower East Side,40.71509,-73.98992,Entire home/apt,126,3,4,2017-11-13,0.19,1,3,20.95%,99.6
21173263,Private Entrance Room in Brooklyn w/ Queen Bed,48510097,Ellen,Brooklyn,Bushwick,40.6897,-73.91512,Private room,60,2,1,2017-10-09,0.05,1,0,20.95%,47.43
21174364,Casa de Fierce,109074907,Dasha,Manhattan,Upper East Side,40.77421,-73.95544,Entire home/apt,150,1,1,2017-10-26,0.05,1,0,20.95%,118.58
21174445,Nice NYC Apartment 20 minutes' away from Manhattan,42916011,Yang,Queens,Sunnyside,40.74351,-73.92577,Private room,55,7,1,2017-12-14,0.05,2,353,20.95%,43.48
21175139,"Manhattan, double size sofa bed no deposit",7055854,Diane,Manhattan,Harlem,40.80323,-73.94253,Private room,1500,5,3,2017-10-23,0.14,5,219,20.95%,1185.75
21175464,"Nostrand Ave & St Johns, Dble room in shared apt.",152882655,Edward,Brooklyn,Crown Heights,40.67249,-73.94933,Private room,75,3,1,2017-10-08,0.05,1,0,20.95%,59.29
21185183,Luxury 1BR in NYC + Great Amenities & Rooftop Ter.,30283594,Kara,Manhattan,Chelsea,40.75121,-73.99812,Entire home/apt,169,30,1,2017-11-20,0.05,121,282,20.95%,133.59
21192284,Large studio in Midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.74872,-73.97701,Entire home/apt,150,30,1,2017-12-10,0.05,50,364,20.95%,118.58
21204122,Private Room in Bushwick! Close to Trains/Buses!,4464205,Braden,Brooklyn,Bushwick,40.69472,-73.92376,Private room,44,2,3,2017-10-29,0.14,2,0,20.95%,34.78
21206343,BK Bungalow - Cozy Williamsburg 1BD  (right off L),153189324,Mason,Brooklyn,Williamsburg,40.71433,-73.94026,Entire home/apt,115,2,5,2017-12-26,0.23,2,0,20.95%,90.91
21206529,Waterfront Wonder,3427065,Ron,Brooklyn,Williamsburg,40.71866,-73.96417,Private room,180,1,1,2017-10-06,0.05,1,0,20.95%,142.29
21209950,"Clean room in Chinatown, close to all the fun!",11026055,Tessa,Manhattan,Chinatown,40.718,-73.99666,Private room,80,4,2,2017-12-18,0.09,1,0,20.95%,63.24
21212937,EAST 60TH STREET STUDIO WITH 2 DOUBLE BEDS,76104209,Rated,Manhattan,Upper East Side,40.76114,-73.961,Entire home/apt,153,30,1,2017-10-30,0.05,33,365,20.95%,120.95
21214101,Perfectly Quiet 1 bedroom get away!,153262506,Lashaya,Queens,Far Rockaway,40.59382,-73.75503,Private room,35,1,1,2017-10-19,0.05,1,0,20.95%,27.67
21218250,Cozy and Modern Brooklyn Loft with amazing view!,953913,Kyle,Brooklyn,Bushwick,40.69952,-73.92616,Entire home/apt,250,6,1,2017-10-18,0.05,1,0,20.95%,197.63
21218639,Lower East Side room steps from all the action!,10787061,Vincent,Manhattan,Lower East Side,40.72105,-73.9931,Entire home/apt,95,2,5,2017-12-10,0.24,1,0,20.95%,75.1
21227009,Beautiful Apartment in the heart of Chelsea,24047286,Sabrina,Manhattan,Chelsea,40.7456,-73.99771,Entire home/apt,250,4,1,2017-10-12,0.05,1,0,20.95%,197.63
21230213,Beautiful Room in Bed-Stuy Apartment,125549620,Ashley,Brooklyn,Bedford-Stuyvesant,40.68527,-73.93924,Private room,35,2,1,2017-10-25,0.05,1,0,20.95%,27.67
21231249,Warm and cozy box style apt in Bed- Stuy!,45440805,Asia,Brooklyn,Bedford-Stuyvesant,40.69238,-73.93989,Private room,37,10,1,2017-10-20,0.05,1,0,20.95%,29.25
21238053,Broadway 1,153497815,Sarah-B,Brooklyn,Bedford-Stuyvesant,40.68742,-73.91957,Entire home/apt,5000,2,8,2017-12-09,0.38,1,0,20.95%,3952.5
21239054,Spacious apartment in historic Cobble Hill,11369083,Parker,Brooklyn,Cobble Hill,40.68611,-73.99877,Entire home/apt,115,2,2,2017-12-16,0.1,1,0,20.95%,90.91
21243315,*New* Big Modern Sunny Space in Bushwick,4476859,Lana,Brooklyn,Bushwick,40.70033,-73.92635,Private room,60,2,1,2017-11-09,0.05,1,0,20.95%,47.43
21249456,Sunny 2 Bedroom Park Slope Sanctuary,10653881,Max And Heather,Brooklyn,Park Slope,40.67059,-73.98621,Entire home/apt,150,2,2,2017-11-20,0.1,2,0,20.95%,118.58
21250629,Spacious 1 bed railroad apartment!!,153635280,Lucy,Manhattan,Upper East Side,40.77398,-73.9498,Entire home/apt,200,4,1,2017-11-11,0.05,1,0,20.95%,158.1
21253506,Cozy studio with great connection to Manhattan!,153664491,Mirko,Queens,Elmhurst,40.73698,-73.88064,Entire home/apt,85,2,1,2017-10-15,0.05,1,0,20.95%,67.19
21253783,Home - away from home [Columbus Crcle/Central Prk],19541889,Eric,Manhattan,Upper West Side,40.76858,-73.9847,Entire home/apt,253,3,1,2017-12-28,0.05,1,0,20.95%,200
21253972,UES apartment in a great location,41306788,Tim,Manhattan,Upper East Side,40.763,-73.96044,Entire home/apt,275,3,1,2017-10-13,0.05,1,0,20.95%,217.39
21254023,Chelsea Newly Renovated Private Bedroom,22004774,Taylor,Manhattan,Chelsea,40.74772,-74.002,Private room,110,2,2,2017-12-05,0.1,1,0,20.95%,86.96
21268535,Bright Uptown 1 Bed Apt next to 168th Subway A/1,31120110,Maritza,Manhattan,Washington Heights,40.84195,-73.9359,Entire home/apt,95,5,3,2017-12-22,0.15,1,0,20.95%,75.1
21271180,Bed in loft apartment east Williamsburg/bushwick,133146682,Kate,Brooklyn,Williamsburg,40.70614,-73.92756,Shared room,45,1,2,2017-11-20,0.09,1,0,20.95%,35.57
21272452,Spacious Bushwick 1 bedroom w/ private backyard,51200621,John,Brooklyn,Bushwick,40.69523,-73.9191,Entire home/apt,100,3,3,2017-12-03,0.14,1,0,20.95%,79.05
21281641,Entire Apartment in Historic Brownstone + Garden,1662707,Hannah,Brooklyn,Prospect Heights,40.679,-73.97096,Entire home/apt,75,14,1,2017-10-29,0.05,1,0,20.95%,59.29
21287982,PERFECT LOCATION! EAST VILLAGE Private Room,117385673,Danielle,Manhattan,East Village,40.7303,-73.98341,Private room,105,3,1,2017-10-23,0.05,2,0,20.95%,83
21289758,"Large, Open, Airy Room, Close to Subway Harlem NYC",5791944,Paige,Manhattan,Harlem,40.82096,-73.9531,Private room,55,2,1,2017-10-17,0.05,1,0,20.95%,43.48
21292741,Queens Artist' Corner,30706232,Sarita,Queens,Astoria,40.76898,-73.91607,Private room,40,1,2,2017-10-30,0.09,1,0,20.95%,31.62
21296227,Ideal stay in Williamsburg w/ rooftop and fitness,38681422,Lucas,Brooklyn,Williamsburg,40.71422,-73.96046,Entire home/apt,400,1,2,2017-12-03,0.1,1,0,20.95%,316.2
21297804,Entire Long Island City Studio mins to Manhattan,3023513,Levi,Queens,Long Island City,40.75097,-73.94119,Entire home/apt,130,3,2,2017-11-29,0.1,1,0,20.95%,102.77
21305393,"Private, Sunny Room??""Prime Williamsburg Condo/Loft",510745,Justin,Brooklyn,Williamsburg,40.7137,-73.94813,Private room,80,2,1,2017-10-20,0.05,2,0,20.95%,63.24
21307055,Beautiful Room in Prospect Heights,145543998,Yosef,Brooklyn,Crown Heights,40.67587,-73.96194,Private room,60,10,2,2017-12-01,0.1,1,0,20.95%,47.43
21311946,"Amazing, Steps From Time Square,clean, Comfrtable",52950465,Gal,Manhattan,Hell's Kitchen,40.76037,-73.99085,Entire home/apt,115,30,2,2017-12-05,0.1,12,341,20.95%,90.91
21312225,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.70262,-73.81526,Private room,135,1,1,2017-12-10,0.05,18,365,20.95%,106.72
21313668,A Beautiful Studio in Upper West Side,30426158,Bryan,Manhattan,Upper West Side,40.78456,-73.97933,Entire home/apt,150,4,2,2017-12-09,0.1,2,0,20.95%,118.58
21321273,Huge renovated 1 BR Apt in heart of East Village,126346950,Katherine,Manhattan,East Village,40.72508,-73.98335,Entire home/apt,250,1,1,2017-10-15,0.05,1,0,20.95%,197.63
21325658,Room for rent,154375347,Stan,Manhattan,Kips Bay,40.74524,-73.97995,Private room,75,4,1,2017-10-28,0.05,1,0,20.95%,59.29
21327327,Spacious Private Room in Manhattan Apartment,75812000,Carina,Manhattan,Washington Heights,40.85051,-73.93579,Private room,50,4,4,2017-12-29,0.2,1,0,20.95%,39.53
21343278,New York private studio apt.,145687876,Sapir,Queens,Forest Hills,40.72453,-73.8498,Entire home/apt,80,3,1,2017-11-06,0.05,1,0,20.95%,63.24
21354164,Bushwick 1Br on Jefferson St.,32941922,Trevor,Brooklyn,Bushwick,40.70442,-73.92553,Entire home/apt,200,2,2,2017-12-03,0.1,1,0,20.95%,158.1
21354322,"big apartment in Queens Flushing,nyc",154576996,Yi,Queens,Flushing,40.76484,-73.81569,Private room,200,1,8,2017-12-22,0.41,1,365,20.95%,158.1
21363896,"Sunny ""Jungalow"" Oasis Studio",45534132,Autumn,Brooklyn,Brooklyn Heights,40.69689,-73.99563,Entire home/apt,180,2,1,2017-10-22,0.05,1,0,20.95%,142.29
21370014,Renovated apartment of a young business traveller,36824919,Dmitry,Manhattan,Upper West Side,40.80246,-73.96741,Private room,72,3,1,2017-10-28,0.05,1,0,20.95%,56.92
21379577,living on Bleecker street,61696564,Natalia,Manhattan,Greenwich Village,40.73025,-73.99996,Private room,104,31,1,2017-10-25,0.05,2,0,20.95%,82.21
21384151,"Quiet, Private BR (Queen Bed): Views of BK Bridge",154886441,Daniel,Manhattan,Financial District,40.7094,-74.00145,Private room,96,4,4,2017-11-02,0.19,1,0,20.95%,75.89
21386117,"Newly Renovated Apt, Quick & Easy Access to Subway",83093714,Brianna,Manhattan,Harlem,40.81631,-73.94203,Private room,300,1,1,2017-12-06,0.05,1,0,20.95%,237.15
21390016,Spacious 1 Bed PENTHOUSE Apt w/ Incredible VIEWS,2762154,Bethany,Brooklyn,Sunset Park,40.63863,-74.01916,Entire home/apt,88,14,1,2017-11-19,0.05,1,0,20.95%,69.56
21393427,Entire Luxury 1BR APT on the Upper East Side,22924270,Igor,Manhattan,Upper East Side,40.77331,-73.95328,Entire home/apt,199,3,1,2017-10-19,0.05,1,17,20.95%,157.31
21394596,Room avail: Newly-renovated Washington Heights APT,29883522,Alison,Manhattan,Washington Heights,40.84412,-73.93968,Private room,50,3,1,2017-11-06,0.05,1,0,20.95%,39.53
21397049,Tranquility & Privacy in the Concrete Jungle,11167829,Dana  (& Justin),Manhattan,Harlem,40.82794,-73.94163,Private room,50,4,3,2017-10-30,0.14,3,0,20.95%,39.53
21398613,Spacious 1 BR APT right next to Central Park,24393270,Marc,Manhattan,Upper West Side,40.76877,-73.98371,Entire home/apt,150,5,1,2017-10-30,0.05,1,0,20.95%,118.58
21399131,Cozy LIC Loft-Style Apt- Minutes to Manhattan,155031529,Shannon,Queens,Long Island City,40.74726,-73.94304,Entire home/apt,110,20,2,2017-11-02,0.1,1,0,20.95%,86.96
21406504,2 bedroom close to the subway and central park.,59346339,Doug,Manhattan,East Harlem,40.78996,-73.94873,Entire home/apt,127,2,3,2017-11-20,0.15,1,0,20.95%,100.39
21406998,Large room,154696585,Jorge,Bronx,Kingsbridge,40.87847,-73.90268,Private room,80,3,1,2017-12-19,0.05,1,0,20.95%,63.24
21408811,Spacious PRIVATE Room,15520066,Richard,Queens,Ridgewood,40.70839,-73.89516,Private room,35,3,1,2017-11-20,0.05,1,0,20.95%,27.67
21410257,"ALL YOURS FULL APARTMENT
2 BDM 2 BTH East Village!",27636450,Lauren,Manhattan,NoHo,40.72617,-73.99218,Entire home/apt,250,2,2,2017-11-06,0.1,2,0,20.95%,197.63
21410971,"Beautiful,spacious and sunny one bedroom apartment",154306881,Marta,Brooklyn,Prospect-Lefferts Gardens,40.65851,-73.96151,Entire home/apt,120,3,2,2017-10-30,0.1,1,0,20.95%,94.86
21411685,Chic room in a clean and cozy apartment,35662919,Grace,Brooklyn,Williamsburg,40.71023,-73.95827,Private room,100,2,1,2017-10-22,0.05,1,0,20.95%,79.05
21414167,Recently renovated 2 bedroom apartment in midtown,42784981,Santiago,Manhattan,Midtown,40.7447,-73.98255,Entire home/apt,350,2,1,2017-11-26,0.05,1,0,20.95%,276.68
21416483,A cozy room for the holidays in Brooklyn,155200301,Andy,Brooklyn,Bedford-Stuyvesant,40.68551,-73.9216,Private room,40,18,1,2017-12-31,0.05,2,0,20.95%,31.62
21428231,Adorable room in AMAZING Chelsea apartment!,155318905,Samantha,Manhattan,Chelsea,40.74314,-73.99898,Private room,95,1,2,2017-11-06,0.1,1,0,20.95%,75.1
21433001,Colorful & cozy studio in Brooklyn,11908891,Alenka,Brooklyn,Flatbush,40.64016,-73.96784,Entire home/apt,97,3,2,2017-11-18,0.1,1,0,20.95%,76.68
21435622,"Small, quiet, and clean 1BR in Manhattan",100970377,Anabel,Manhattan,Harlem,40.81032,-73.94331,Entire home/apt,200,1,3,2017-11-24,0.15,1,0,20.95%,158.1
21440587,Columbus Circle Studio,154346156,Emilio,Manhattan,Hell's Kitchen,40.76673,-73.98324,Entire home/apt,230,2,1,2017-10-27,0.05,1,0,20.95%,181.82
21440734,Great Finding! 3 stops away from Manhattan,134428157,Johny,Brooklyn,Bedford-Stuyvesant,40.68558,-73.94231,Private room,44,5,1,2017-11-28,0.05,7,0,20.95%,34.78
21444943,BIG Sunny Space by Prospect Park,50903933,Shea,Brooklyn,Flatbush,40.65114,-73.96246,Private room,60,2,2,2017-10-26,0.1,1,0,20.95%,47.43
21461615,"??????????????'??????????????????????????????<?,???????""????""??????????<??????????2",145285876,Hiro,Brooklyn,Williamsburg,40.71523,-73.96245,Private room,66,2,3,2017-12-10,0.15,2,0,20.95%,52.17
21462212,Clean private room with double bed,145285876,Hiro,Brooklyn,Williamsburg,40.71536,-73.96358,Private room,66,2,1,2017-11-02,0.05,2,0,20.95%,52.17
21468762,great location for low price,61696564,Natalia,Manhattan,Greenwich Village,40.72849,-73.99987,Shared room,56,35,1,2017-10-26,0.05,2,0,20.95%,44.27
21471116,Sweet Home in the Heart of Manhattan,16301391,Majer,Manhattan,Midtown,40.74557,-73.98216,Private room,130,1,9,2017-12-27,0.44,1,0,20.95%,102.77
21472026,Studio Apartment Available over Thanksgiving,17592183,Laura,Manhattan,Upper East Side,40.76241,-73.96134,Entire home/apt,150,5,1,2017-11-18,0.05,1,0,20.95%,118.58
21473761,East Village Artsy ONE-BEDROOOM ENTIRE APT,51547093,Kai Chieh,Manhattan,Lower East Side,40.72035,-73.98542,Entire home/apt,225,4,1,2017-12-20,0.05,2,0,20.95%,177.86
